NameKey,College Name,QuotaCanon,CategoryBase,IsPwD,Year,RoundTag,ClosingRank
MEDICAL COLLEGE BARODA GOVERNMENT MEDICAL COLLEGE BARODA ANANDPURA VADODARA PIN NO 390001 GUJARAT 390001,"MEDICAL COLLEGE, BARODA,Government Medical College Baroda, Anandpura, Vadodara Pin No 390001, Gujarat, 390001",AIQ,SC,True,,R1,743138
MEDICAL COLLEGE BHAVNAGAR NEAR S T BUS STAND JAIL ROAD BHAVNAGAR GUJARAT 364001,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Jail road, Bhavnagar, Gujarat, 364001",AIQ,GENERAL,True,,R1,482498
MEDICAL COLLEGE BHAVNAGAR NEAR S T BUS STAND JAIL ROAD BHAVNAGAR GUJARAT 364001,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Jail road, Bhavnagar, Gujarat, 364001",AIQ,OBC,True,,R1,556124
MEDICAL COLLEGE KOLKATA 88 COLLEGE STREET KOLKATA 700073 WEST BENGAL 700073,"MEDICAL COLLEGE, KOLKATA,88, College Street, Kolkata-700073, West Bengal, 700073",AIQ,GENERAL,True,2025,R1,159095
MEDICAL COLLEGE KOLKATA 88 COLLEGE STREET KOLKATA 700073 WEST BENGAL 700073,"MEDICAL COLLEGE, KOLKATA,88, College Street, Kolkata-700073, West Bengal, 700073",AIQ,OBC,True,2025,R1,322079
MEDINIRAI MEDICAL COLLEGE PREVIOUSLY KNOWN AS PALAMU MEDICAL COLLEGE PALAMU POKHRAHA KHURD P O RAJWADIH P S MEDININAGAR DIST PALAMU JHARKHAND 822118,"Medinirai Medical College (previously Known as Palamu Medical College), Palamu,Pokhraha Khurd, P.O- Rajwadih, P.S- Medininagar, Dist. Palamu, Jharkhand, 822118",AIQ,GENERAL,True,,R1,621703
MEENAKSHI MEDICAL COLLEGE HOSPITAL AND RESEARCH INSTITUTE KANCHIPURAM ENATHUR KARAIPETTAI POST KANCHIPURAM TAMIL NADU 631552,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Enathur, Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",DEEMED,GENERAL,False,,R1,558109
MG INST OF MEDICAL SCIENCES SEVAGRAM WARDHA VILLAGE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHTRA 442102 MAHARASHTRA 442102,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",AIQ,GENERAL,True,2025,R1,277830
MG INST OF MEDICAL SCIENCES SEVAGRAM WARDHA VILLAGE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHTRA 442102 MAHARASHTRA 442102,"MG Inst. of Medical Sciences, Sevagram Wardha,VILLAGE AND PO SEVAGRAM DISTRICT WARDHA MAHARASHTRA 442102, Maharashtra, 442102",AIQ,SC,True,,R1,474394
MGM MEDICAL COLLEGE AURANGABAD N 6 CIDCO CHHATRAPATI SAMBHAJINAGAR AURANGABAD MAHARASHTRA 431003,"MGM Medical College, Aurangabad,N-6, Cidco, Chhatrapati Sambhajinagar - Aurangabad, Maharashtra, 431003",NON-RESIDENT INDIAN,GENERAL,False,2025,R1,463580
MGM MEDICAL COLLEGE AURANGABAD N 6 CIDCO CHHATRAPATI SAMBHAJINAGAR AURANGABAD MAHARASHTRA 431003,"MGM Medical College, Aurangabad,N-6, Cidco, Chhatrapati Sambhajinagar - Aurangabad, Maharashtra, 431003",NON-RESIDENT INDIAN,GENERAL,False,,R1,1095728
MGM MEDICAL COLLEGE NAVI MUMBAI MGM MEDICAL COLLEGE PLOT NO 1 2 SECTOR 1 KAMOTHE NAVI MUMBAI 410 209 MAHARASHTRA 410209,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1, Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",NON-RESIDENT INDIAN,GENERAL,False,2025,R1,413476
MGM MEDICAL COLLEGE NAVI MUMBAI MGM MEDICAL COLLEGE PLOT NO 1 2 SECTOR 1 KAMOTHE NAVI MUMBAI 410 209 MAHARASHTRA 410209,"MGM Medical College, Navi Mumbai,MGM Medical College, Plot No. 1-2, Sector 1, Kamothe, Navi Mumbai - 410 209, Maharashtra, 410209",NON-RESIDENT INDIAN,GENERAL,False,,R1,977586
MIDNAPORE MEDICAL COLLEGE MIDNAPUR 5 VIDYASAGAR ROAD MIDNAPORE 721101 PASCHIM MEDINIPUR WEST BENGAL 721101,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5, Vidyasagar Road Midnapore 721101 Paschim Medinipur, West Bengal, 721101",AIQ,EWS,True,,R1,1179350
MM INST MED AND RESEARCH MULLANA M M INSTITUTE OF MEDICAL SCIENCES AND RESEARCH MULLANA AMBALA HARYANA HARYANA 133207,"MM Inst. Med. and Research, Mullana,M.M. INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, MULLANA, AMBALA, HARYANA., Haryana, 133207",NON-RESIDENT INDIAN,GENERAL,False,,R1,1075158
MOTI LAL NEHRU MEDICAL COLL ALLAHABAD PRINCIPAL OFFICE MOTI LAL NEHRU MEDICAL COLLEGE LOWTHER ROAD GEORGE TOWN PRAYAGRAJ UTTAR PRADESH 211001,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD,Principal Office Moti Lal Nehru Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",AIQ,GENERAL,True,2025,R1,244883
MRA MEDICAL COLLEGE AMBEDKAR NAGAR UP VILLAGE SADDARPUR POST SURAPUR DISTRICT AMBEDKAR NAGAR UTTAR PRADESH 224227,"MRA MEDICAL COLLEGE AMBEDKAR NAGAR, UP,VILLAGE SADDARPUR POST SURAPUR DISTRICT AMBEDKAR NAGAR, Uttar Pradesh, 224227",AIQ,OBC,True,,R1,767624
MURSIDABAD M C HOSPITAL MURSIDABAD STATION ROAD P O AND P S BERHAMPORE DIST MURSHIDABAD WEST BENGAL 742101,"Mursidabad M C & Hospital, Mursidabad,STATION ROAD, P.O. AND P.S. BERHAMPORE,
DIST. MURSHIDABAD, West Bengal, 742101",AIQ,GENERAL,True,2025,R1,432944
MYSORE MED RESEARCH INST MYSORE MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE IRWIN ROAD MYSORE KARNATAKA 570021,"MYSORE MED.& RESEARCH INST. MYSORE,Mysore Medical College and Research Institute,Irwin Road, Mysore, Karnataka, 570021",AIQ,EWS,True,,R1,1161271
NAGAON MEDICAL COLLEGE DIPHOLU MOHKHULI CHARIALI LAOKHUA ROAD NAGAON ASSAM 782003,"Nagaon Medical college,Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon, Assam, 782003",AIQ,EWS,True,,R1,992270
NAGAON MEDICAL COLLEGE DIPHOLU MOHKHULI CHARIALI LAOKHUA ROAD NAGAON ASSAM 782003,"Nagaon Medical college,Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon, Assam, 782003",AIQ,GENERAL,True,,R1,525812
NAGAON MEDICAL COLLEGE DIPHOLU MOHKHULI CHARIALI LAOKHUA ROAD NAGAON ASSAM 782003,"Nagaon Medical college,Dipholu, Mohkhuli Chariali, Laokhua Road, Nagaon, Assam, 782003",AIQ,SC,True,,R1,1186582
NALANDA MEDICAL COLLEGE PATNA OLD BYEPASS ROAD KANKERBAGH PATNA BIHAR 800026,"NALANDA MEDICAL COLLEGE, PATNA,OLD BYEPASS ROAD, KANKERBAGH, PATNA, Bihar, 800026",AIQ,EWS,True,,R1,621686
NALBARI MEDICAL COLLEGE HOSPITAL DAKHINGAON NALBARI PO DAKHINGAON DIST NALBARI PS GHOGRAPAR ASSAM 781350,"Nalbari Medical College & Hospital Dakhingaon, Nalbari,PO Dakhingaon Dist Nalbari
PS Ghograpar, Assam, 781350",AIQ,OBC,True,,R1,643723
NAMO MEDICAL EDUCATION RESEARCH INSTITUTE GOVERNMENT MEDICAL COLLEGE SILVASSA NAMO MEDICAL EDUCATION AND RESEARCH INSTITUTE NEXT TO SAYLI CRICKET STADIUM SAYLI ROAD SILVASSA DADRA AND NAGAR HAVELI 396230,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa,NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli road, Silvassa., Dadra And Nagar Haveli, 396230",AIQ,GENERAL,True,,R1,529117
NAMO MEDICAL EDUCATION RESEARCH INSTITUTE GOVERNMENT MEDICAL COLLEGE SILVASSA NAMO MEDICAL EDUCATION AND RESEARCH INSTITUTE NEXT TO SAYLI CRICKET STADIUM SAYLI ROAD SILVASSA DADRA AND NAGAR HAVELI 396230,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa,NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli road, Silvassa., Dadra And Nagar Haveli, 396230",AIQ,OBC,True,,R1,668699
NAMO MEDICAL EDUCATION RESEARCH INSTITUTE GOVERNMENT MEDICAL COLLEGE SILVASSA NAMO MEDICAL EDUCATION AND RESEARCH INSTITUTE NEXT TO SAYLI CRICKET STADIUM SAYLI ROAD SILVASSA DADRA AND NAGAR HAVELI 396230,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa,NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli road, Silvassa., Dadra And Nagar Haveli, 396230",AIQ,SC,True,,R1,774206
NAMO MEDICAL EDUCATION RESEARCH INSTITUTE GOVERNMENT MEDICAL COLLEGE SILVASSA NAMO MEDICAL EDUCATION AND RESEARCH INSTITUTE NEXT TO SAYLI CRICKET STADIUM SAYLI ROAD SILVASSA DADRA AND NAGAR HAVELI 396230,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa,NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli road, Silvassa., Dadra And Nagar Haveli, 396230",AIQ,ST,True,,R1,729673
NETAJI SUBHASH CHANDRA BOSE MC JABALPUR NAGPUR ROAD JABALPUR STATE M P PIN 482003 MADHYA PRADESH 482003,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR, STATE-M.P.PIN-482003, Madhya Pradesh, 482003",AIQ,GENERAL,True,2025,R1,228719
NETAJI SUBHASH CHANDRA BOSE MC JABALPUR NAGPUR ROAD JABALPUR STATE M P PIN 482003 MADHYA PRADESH 482003,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR, STATE-M.P.PIN-482003, Madhya Pradesh, 482003",AIQ,OBC,True,,R1,566769
NILRATAN SIRKAR MEDICAL COLLEGE KOLKATA 138 AJC BOSE ROAD KOLKATA 700014 WEST BENGAL 700014,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA,138 AJC Bose Road, Kolkata -
700014, West Bengal, 700014",AIQ,GENERAL,True,2025,R1,345430
NILRATAN SIRKAR MEDICAL COLLEGE KOLKATA 138 AJC BOSE ROAD KOLKATA 700014 WEST BENGAL 700014,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA,138 AJC Bose Road, Kolkata -
700014, West Bengal, 700014",AIQ,OBC,True,,R1,559370
NILRATAN SIRKAR MEDICAL COLLEGE KOLKATA 138 AJC BOSE ROAD KOLKATA 700014 WEST BENGAL 700014,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA,138 AJC Bose Road, Kolkata -
700014, West Bengal, 700014",AIQ,SC,True,,R1,850483
OSMANIA MEDICAL COLLEGE KOTI HYDERABAD TELANGANA 500095,"Osmania Medical College Koti ,HYDERABAD, Telangana, 500095",AIQ,GENERAL,True,2025,R1,309663
OSMANIA MEDICAL COLLEGE KOTI HYDERABAD TELANGANA 500095,"Osmania Medical College Koti ,HYDERABAD, Telangana, 500095",AIQ,SC,True,,R1,1277887
OSMANIA MEDICAL COLLEGE KOTI HYDERABAD TELANGANA 500095,"Osmania Medical College Koti ,HYDERABAD, Telangana, 500095",AIQ,ST,True,,R1,747236
PATNA MEDICAL COLLEGE PATNA ASHOK RAJPATH PATNA BIHAR 800004,"PATNA MEDICAL COLLEGE, PATNA,ASHOK RAJPATH, PATNA, Bihar, 800004",AIQ,GENERAL,True,2025,R1,342827
PATNA MEDICAL COLLEGE PATNA ASHOK RAJPATH PATNA BIHAR 800004,"PATNA MEDICAL COLLEGE, PATNA,ASHOK RAJPATH, PATNA, Bihar, 800004",AIQ,OBC,True,,R1,487037
PRAFULLA CHANDRA SEN GOVERNMENT MEDICAL COLLEGE HOSPITAL ARAMBAGH ARAMBAGH HOOGHLY WEST BENGAL 712601,"Prafulla Chandra Sen Government Medical College & Hospital, Arambagh,Arambagh, Hooghly, West Bengal, 712601",AIQ,GENERAL,True,,R1,473110
PT D D U MEDICAL COLLEGE RAJKOT CIVIL HOSPITAL CAMPUS JAMNAGAR ROAD RAJKOT 360001 GUJARAT 360001,"Pt. D.D.U MEDICAL COLLEGE, RAJKOT,Civil Hospital Campus, Jamnagar Road Rajkot 360001, Gujarat, 360001",AIQ,EWS,True,,R1,794265
PT J N M MEDICAL COLLEGE RAIPUR IN FRONT OF CENTRAL JAIL JAIL ROAD RAIPUR C G CHHATTISGARH 492001,"Pt. J N M MEDICAL COLLEGE, RAIPUR,In front of Central Jail, Jail Road Raipur C.G., Chhattisgarh, 492001",AIQ,GENERAL,True,2025,R1,368500
PT JAWAHAR LAL NEHRU GOVERNMENT MED COLLEGE CHAMBA PT JAWAHARLAL NEHRU GOVERNMENT MEDICAL COLLEGE CHAMBA HIMACHAL PRADESH 176310,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba,Pt. Jawaharlal Nehru Govt. Medical College Chamba, Himachal Pradesh, 176310",AIQ,GENERAL,True,2025,R1,432210
PT RAGHUNATH MURMU MED COLLEGE BARIPADA AT RANGAMATIA PO SANKHABHANGA VIA LAXMIPOSI ODISHA 757107,"Pt. Raghunath Murmu Med. College, Baripada,AT-Rangamatia ,PO-Sankhabhanga , Via- Laxmiposi, Odisha, 757107",AIQ,GENERAL,True,,R1,736249
PT RAGHUNATH MURMU MED COLLEGE BARIPADA AT RANGAMATIA PO SANKHABHANGA VIA LAXMIPOSI ODISHA 757107,"Pt. Raghunath Murmu Med. College, Baripada,AT-Rangamatia ,PO-Sankhabhanga , Via- Laxmiposi, Odisha, 757107",AIQ,OBC,True,,R1,817190
PT RAGHUNATH MURMU MED COLLEGE BARIPADA AT RANGAMATIA PO SANKHABHANGA VIA LAXMIPOSI ODISHA 757107,"Pt. Raghunath Murmu Med. College, Baripada,AT-Rangamatia ,PO-Sankhabhanga , Via- Laxmiposi, Odisha, 757107",AIQ,SC,True,,R1,1010432
R G KAR MEDICAL COLLEGE KOLKATA R G KAR MEDICAL COLLEGE 1 KHUDIRAM BOSE SARANI KOLKATA WEST BENGAL 700004,"R.G. KAR MEDICAL COLLEGE,KOLKATA,R G Kar Medical College
1 Khudiram bose sarani, Kolkata, West Bengal, 700004",AIQ,OBC,True,,R1,542417
R N T MEDICAL COLLEGE UDAIPUR OPPOSITE COURT CHOURHA UDAIPUR RAJASTHAN 313001,"R.N.T. MEDICAL COLLEGE, UDAIPUR,Opposite Court Chourha, Udaipur, Rajasthan, 313001",AIQ,OBC,True,2025,R1,413489
RAICHUR INST OF MEDICAL SCI RAICHUR RAICHUR INSTITUTE OF MEDICAL SCIENCES INDUSTRIAL AREA HYDERABAD ROAD RAICHUR KARNATAKA 584102 KARNATAKA 584102,"RAICHUR INST. OF MEDICAL SCI., RAICHUR,RAICHUR INSTITUTE OF MEDICAL SCIENCES
INDUSTRIAL AREA,
HYDERABAD ROAD, RAICHUR,  Karnataka 584102, Karnataka, 584102",AIQ,GENERAL,True,,R1,618950
RAICHUR INST OF MEDICAL SCI RAICHUR RAICHUR INSTITUTE OF MEDICAL SCIENCES INDUSTRIAL AREA HYDERABAD ROAD RAICHUR KARNATAKA 584102 KARNATAKA 584102,"RAICHUR INST. OF MEDICAL SCI., RAICHUR,RAICHUR INSTITUTE OF MEDICAL SCIENCES
INDUSTRIAL AREA,
HYDERABAD ROAD, RAICHUR,  Karnataka 584102, Karnataka, 584102",AIQ,OBC,True,,R1,790290
RAIGANJ GOVERNMENT MEDICAL COLLEGE ABDULGHATA CAMPUS KARNAJORA PO KARNAJORA PS RAIGANJ DISTRICT UTTAR DINAJPUR PIN 733130 STATE WEST BENGAL 733130,"Raiganj Government Medical College,ABDULGHATA CAMPUS, KARNAJORA, PO- KARNAJORA,PS- RAIGANJ, DISTRICT- UTTAR DINAJPUR,PIN-733130, STATE, West
Bengal, 733130",AIQ,GENERAL,True,,R1,617511
RAJA RAJESWARI MEDICAL COLLEGE BENGALURU 202 KAMBIPURA BENGALURU MYSURU HIGH WAY KENGERI HOBLI BANGALORE KARNATAKA KARNATAKA 560074,"Raja Rajeswari Medical College Bengaluru,202, Kambipura, Bengaluru  Mysuru High Way,Kengeri Hobli, Bangalore, Karnataka, Karnataka, 560074",NON-RESIDENT INDIAN,GENERAL,False,,R1,1149195
RAJAH MUTHIAH MEDICAL COLLEGE ANNAMALAI UNIVERSIT GOVERNMENT MEDICAL COLLEGE AND HOSPITAL CUDDALORE DISTRICT ERSTWHILE RAJAH MUTHIAH MEDICAL COLLEGE TAMIL NADU 608002,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu, 608002",AIQ,GENERAL,True,,R1,785589
RAJARSHEE CHHATRAPATI SHAHU MAHARAJ GOVERNMENT MEDICAL COLLEGE KOLHAPUR RAJARSHEE CHHATRAPATI SHAHU MAHARAJ GOVERNMENT MEDICAL COLLEGE R K NAGAR ROAD SHENDA PARK KOL MAHARASHTRA 416012,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Rajarshee Chhatrapati Shahu Maharaj
Government Medical College, R. K. Nagar Road, Shenda Park, Kol, Maharashtra, 416012",AIQ,OBC,True,2025,R1,238678
RAJENDRA INST OF MED SCI RANCHI DIRECTOR RAJENDRA INSTITUTE OF MEDICAL SCIENCES BARIATU RANCHI JHARKHAND 843009,"RAJENDRA INST. OF MED. SCI., RANCHI,Director, Rajendra Institute of Medical Sciences, Bariatu,Ranchi, Jharkhand, 843009",AIQ,GENERAL,True,2025,R1,398929
RAJENDRA INST OF MED SCI RANCHI DIRECTOR RAJENDRA INSTITUTE OF MEDICAL SCIENCES BARIATU RANCHI JHARKHAND 843009,"RAJENDRA INST. OF MED. SCI., RANCHI,Director, Rajendra Institute of Medical Sciences, Bariatu,Ranchi, Jharkhand, 843009",AIQ,OBC,True,2025,R1,429107
RAJIV GANDHI MEDICAL COLLEGE THANE THANE BELAPUR ROAD KALWA THANE WEST MAHARASHTRA 400605,"RAJIV GANDHI MEDICAL COLLEGE, THANE,THANE BELAPUR ROAD  KALWA
THANE WEST, Maharashtra, 400605",AIQ,GENERAL,True,2025,R1,367321
RANGARAYA MEDICAL COLLEGE KAKINADA PITHAPURAM ROAD KAKINADA ANDHRA PRADESH 533003,"Rangaraya Medical College, Kakinada,PITHAPURAM ROAD, KAKINADA, Andhra Pradesh, 533003",AIQ,GENERAL,True,2025,R1,465290
RANGARAYA MEDICAL COLLEGE KAKINADA PITHAPURAM ROAD KAKINADA ANDHRA PRADESH 533003,"Rangaraya Medical College, Kakinada,PITHAPURAM ROAD, KAKINADA, Andhra Pradesh, 533003",AIQ,OBC,True,,R1,875148
RANI DURGAVATI MEDICAL COLLEGE BANDA RANI DURGAVATI MEDICAL COLLEGE NARAINI ROAD BANDA 210001 UTTAR PRADESH 210001,"Rani Durgavati Medical College, Banda,RANI DURGAVATI MEDICAL COLLEGE, NARAINI ROAD, BANDA-210001, Uttar Pradesh, 210001",AIQ,GENERAL,True,2025,R1,444873
REGIONAL INST OF MEDICAL SCI IMPHAL PO LAMPHELPAT IMPHAL WEST DISTRICT MANIPUR 795004,"REGIONAL INST OF MEDICAL SCI, IMPHAL,PO Lamphelpat, Imphal West District, Manipur, 795004",AIQ,GENERAL,True,2025,R1,157432
RIMS ONGOLE BHAGYANAGAR 5TH LANE RIMS ONGOLE PRAKASAM DISTRICT ANDHRA PRADESH ANDHRA PRADESH 523001,"RIMS, Ongole,BHAGYANAGAR 5TH LANE, RIMS, ONGOLE, PRAKASAM DISTRICT,
ANDHRA PRADESH, Andhra Pradesh, 523001",AIQ,OBC,True,,R1,919870
RIMS SRIKAKULAM BALAGA SRIKAKULAM ANDHRA PRADESH 532001,"RIMS Srikakulam,Balaga Srikakulam, Andhra Pradesh, 532001",AIQ,GENERAL,True,,R1,842275
RUHS COLLEGE OF MEDICAL SCIENCES JAIPUR RUHS COLLEGE OF MEDICAL SCIENCES SECTOR 11 PRATAP NAGAR SANGANER JAIPUR 302033 RAJASTHAN 302033,"RUHS College of Medical Sciences, Jaipur,RUHS COLLEGE OF MEDICAL SCIENCES, SECTOR -11, PRATAP NAGAR, SANGANER, JAIPUR 302033, Rajasthan, 302033",AIQ,GENERAL,True,2025,R1,178343
RUHS COLLEGE OF MEDICAL SCIENCES JAIPUR RUHS COLLEGE OF MEDICAL SCIENCES SECTOR 11 PRATAP NAGAR SANGANER JAIPUR 302033 RAJASTHAN 302033,"RUHS College of Medical Sciences, Jaipur,RUHS COLLEGE OF MEDICAL SCIENCES, SECTOR -11, PRATAP NAGAR, SANGANER, JAIPUR 302033, Rajasthan, 302033",AIQ,SC,True,,R1,710593
RURAL MEDICAL COLLEGE AND PIMS LONI DR BALASHEB VIKHE PATIL RURAL MEDICAL COLLEGE AT LONI BK TAL RAHATA DIST AHILYANAGAR MAHARA MAHARASHTRA 413736,"Rural Medical College and PIMS, Loni,Dr Balasheb Vikhe Patil Rural Medical College At  Loni BK Tal  Rahata
Dist  Ahilyanagar Mahara, Maharashtra, 413736",NON-RESIDENT INDIAN,GENERAL,False,2025,R1,443922
RURAL MEDICAL COLLEGE AND PIMS LONI DR BALASHEB VIKHE PATIL RURAL MEDICAL COLLEGE AT LONI BK TAL RAHATA DIST AHILYANAGAR MAHARA MAHARASHTRA 413736,"Rural Medical College and PIMS, Loni,Dr Balasheb Vikhe Patil Rural Medical College At  Loni BK Tal  Rahata
Dist  Ahilyanagar Mahara, Maharashtra, 413736",NON-RESIDENT INDIAN,GENERAL,False,,R1,1295576
RURAL MEDICAL COLLEGE AND PIMS LONI DR BALASHEB VIKHE PATIL RURAL MEDICAL COLLEGE AT LONI BK TAL RAHATA DIST AHILYANAGAR MAHARA MAHARASHTRA 413736,"Rural Medical College and PIMS, Loni,Dr Balasheb Vikhe Patil Rural Medical College At  Loni BK Tal  Rahata
Dist  Ahilyanagar Mahara, Maharashtra, 413736",NON-RESIDENT INDIAN,GENERAL,True,,R1,849467
S M S MEDICAL COLLEGE JAIPUR JLN MARG JAIPUR RAJASTHAN 302004,"S.M.S. MEDICAL COLLEGE, JAIPUR,JLN Marg, Jaipur, Rajasthan, 302004",AIQ,GENERAL,True,2025,R1,110033
S M S MEDICAL COLLEGE JAIPUR JLN MARG JAIPUR RAJASTHAN 302004,"S.M.S. MEDICAL COLLEGE, JAIPUR,JLN Marg, Jaipur, Rajasthan, 302004",AIQ,OBC,True,2025,R1,146733
SAGAR DUTTA MEDICAL COLLEGE HOSPITAL KOLKATA 578 B T ROAD KAMARHATI KOLKATA WEST BENGAL 700058,"Sagar Dutta Medical College & Hospital, Kolkata,578, B.T. Road, Kamarhati, Kolkata, West Bengal, 700058",AIQ,EWS,True,,R1,763736
SAGAR DUTTA MEDICAL COLLEGE HOSPITAL KOLKATA 578 B T ROAD KAMARHATI KOLKATA WEST BENGAL 700058,"Sagar Dutta Medical College & Hospital, Kolkata,578, B.T. Road, Kamarhati, Kolkata, West Bengal, 700058",AIQ,OBC,True,,R1,648027
SAGAR DUTTA MEDICAL COLLEGE HOSPITAL KOLKATA 578 B T ROAD KAMARHATI KOLKATA WEST BENGAL 700058,"Sagar Dutta Medical College & Hospital, Kolkata,578, B.T. Road, Kamarhati, Kolkata, West Bengal, 700058",AIQ,SC,True,,R1,1289581
SAHEED LAXMAN NAYAK MED COLLEGE AND HOS KORAPUT AT JANIGUDA KORAPUT ODISHA 764020,"Saheed Laxman Nayak Med. College and Hos., Koraput,AT-JANIGUDA,KORAPUT, Odisha, 764020",AIQ,GENERAL,True,,R1,744200
SAHEED RENDO MAJHI MEDICAL COLLEGE HOSPITAL BHAWANIPATNA KALAHANDI ODISHA AT BHANGABARI P O UDITNARAYANPUR BHAWANIPATNA DIST KALAHANDI ODISHA 766002,"Saheed Rendo Majhi Medical College & Hospital, Bhawanipatna, Kalahandi,Odisha,At - Bhangabari, P.O. - Uditnarayanpur, Bhawanipatna, Dist - Kalahandi, Odisha, 766002",AIQ,OBC,True,,R1,835024
SANTOSH MEDICAL COLLEGE AND HOSPITAL GHAZIABAD NO 1 SANTOSH NAGAR GHAZIABAD NCR DELHI UTTAR PRADESH 201009,"Santosh Medical College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, NCR Delhi, Uttar Pradesh, 201009",DEEMED,GENERAL,False,,R1,499941
SANTOSH MEDICAL COLLEGE AND HOSPITAL GHAZIABAD NO 1 SANTOSH NAGAR GHAZIABAD NCR DELHI UTTAR PRADESH 201009,"Santosh Medical College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, NCR Delhi, Uttar Pradesh, 201009",NON-RESIDENT INDIAN,GENERAL,False,,R1,1119695
SARAT CHANDRA CHATTOPADHYAY GOVERNMENT MEDICAL COLLEGE HOSPITAL ULUBERIA ULUBERIA DIST HOWRAH WEST BENGAL 711315,"Sarat Chandra Chattopadhyay Govt. Medical College & Hospital, Uluberia,ULUBERIA, DIST-HOWRAH, West Bengal, 711315",AIQ,GENERAL,True,,R1,586162
SBKS MED INST AND RES CENTRE SUMANDEEP VIDYAPEETH SUMANDEEP VIDYAPEETH DEEMED TO BE UNIVERSITY CAMPUS AT PO PIPARIA TAL WAGHODIA DIST VADODARA GUJARAT 391760,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia,
Dist.Vadodara, Gujarat, 391760",JAIN MINORITY QUOTA,GENERAL,False,2025,R1,464813
SBKS MED INST AND RES CENTRE SUMANDEEP VIDYAPEETH SUMANDEEP VIDYAPEETH DEEMED TO BE UNIVERSITY CAMPUS AT PO PIPARIA TAL WAGHODIA DIST VADODARA GUJARAT 391760,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia,
Dist.Vadodara, Gujarat, 391760",JAIN MINORITY QUOTA,GENERAL,False,,R1,681238
SDU MEDICAL COLLEGE KOLAR SRI DEVARAJ URS MEDICAL COLLEGE TAMAKA KOLAR KARNATAKA 563103,"SDU Medical College, Kolar,SRI DEVARAJ URS MEDICAL COLLEGE, TAMAKA,
KOLAR, Karnataka, 563103",NON-RESIDENT INDIAN,GENERAL,False,,R1,1269485
SH VASANT RAO NAIK GOVERNMENT M C YAVATMAL CIVIL LINES YAVATMAL MAHARASHTRA 445001,"SH VASANT RAO NAIK GOVT.M.C.,YAVATMAL,CIVIL LINES YAVATMAL,
Maharashtra, 445001",AIQ,EWS,True,,R1,863554
SH VASANT RAO NAIK GOVERNMENT M C YAVATMAL CIVIL LINES YAVATMAL MAHARASHTRA 445001,"SH VASANT RAO NAIK GOVT.M.C.,YAVATMAL,CIVIL LINES YAVATMAL,
Maharashtra, 445001",AIQ,GENERAL,True,2025,R1,457571
